date%lyric%genre%decade%title%artist
2000/01/01%We've known each other for so long%Pop%1980%Never Gonna Give You Up%Rick Astley
2000/01/02%Is this the real life, is this just fantasy?%Rock%1970%Bohemian Rhapsody%Queen
2000/01/03%I stay out too late, got nothing in my brain, That's what people say.%Pop%2010%Shake It Off%Taylor Swift
2000/01/04%We must all efficiently operationalize our strategies%Rock%2010%Mission Statement%Weird Al
2024/03/01%The scars of your love remind me of us\nThey keep me thinking that we almost had it all%Pop%2011%Rolling in the Deep%Adele
2024/03/04%They keep saying we laugh just a little too loud\nStand just a little too close\nWe stare just a little too long\nMaybe they're seeing something we don't, darlin%Country%1995%Something to Talk About%Bonnie Raitt
2024/03/05%I got you, moonlight\nYou're my starlight\nI need you all night\nCome on, dance with me%Pop%2020%Levitating%Dua Lipa
2024/03/06%Otherwise the bar is ours\nThe day and the night and the car wash too\nThe matches and the Buds and the clean and dirty cars\nThe sun and the moon%Rock%1993%All I Wanna Do%Sheryl Crow
2024/03/07%I've been a fool before\nWouldn't like to get my love caught in the slammin' door\nHow about some information, please?%Dance Pop%1988%Straight Up%Paula Abdul
2024/03/08%So you're a tough guy\nLike it really rough guy\nJust can't get enough guy\nChest always so puffed guy%Electropop%2019%bad guy%Billie Eilish
2024/03/11%I've been taking on a new direction\nBut I have to say\nI've been thinking about my own protection\nIt scares me to feel this way%Pop%1984%What’s Love Got to Do with It?%Tina Turner
2024/03/12%I guess I just lost my husband\nI don't know where he went\nSo I'm gonna drink my money\nI'm not gonna pay his rent%Pop%2008%So What%Pink
2024/03/13%You gave me wings and made me fly\nYou touched my hand, I could touch the sky\nI lost my faith, you gave it back to me\nYou said no star was out of reach%Soft Pop%1993%Because You Loved Me%Celine Dion
2024/03/14%So it's gonna be forever\nOr it's gonna go down in flames\nYou can tell me when it's over\nIf the high was worth the pain%Pop%2014%Blank Space%Taylor Swift
2024/03/15%Where those fishing boats with their sails afloat\nIf I could only see\nThat familiar sunrise through sleepy eyes\nHow happy I'd be%Country Rock%1977%Blue Bayou%Linda Rondstadt
2024/03/18%Here’s the thing, we started out as friends\nIt was cool, but it was all pretend%Pop%2004%Since U Been Gone%Kelly Clarkson
2024/03/19%With music by our side to break the color lines\nLet's work together to improve our way of life\nJoin voices in protest to social injustice\nA generation full of courage, come forth with me%Dance Pop%1989%Rhythm Nation%Janet Jackson
2024/03/20%See the people walking down the street\nFall in line just watching all their feet\nThey don't know where they want to go\nBut they're walking in time%Rock%1981%We Got the Beat%The Go-Go’s
2024/03/21%I'm through accepting limits\n'Cause someone says they're so\nSome things I cannot change\nBut till I try, I'll never know%Showtunes%2003%Defying Gravity%Idina Menzel from Wicked
2024/03/22%I'm in love\nI'm alive\nIntoxicated\nFlying high%Pop%1991%Emotions%Mariah Carey
2024/03/25%Sometimes you picture me, I’m walking too far ahead \nYou’re calling to me, I can’t hear what you’ve said%Pop%1983%Time After Time %Cyndi Lauper
2024/03/26%Cause I've been acting like sour milk all on the floor\nIt's your fault you didn't shut the refrigerator\nMaybe that’s the reason I’ve been acting so cold%Pop%2006%Sweet Escape%Gwen Stefani
2024/03/27%Here I go, here I go, here I go again\nGirls, what's my weakness? (Men!)%Hip-Hop/Rap%1993%Shoop%Salt-n-Pepa
2024/03/28%Looking out on the morning rain\nI used to feel so uninspired\nAnd when I knew I had to face another day\nLord, it made me feel so tired%R&B/Soul%1968%(You Make Me Feel Like a) Natural Woman%Aretha Franklin
2024/03/29%Clock strikes upon the hour\nAnd the sun begins to fade\nStill enough time to figure out\nHow to chase my blues away%Pop%1987%I Wanna Dance With Somebody (Who Loves Me)%Whitney Houston
2024/04/01%You better run, you better do what you can\nDon’t wanna see no blood, don’t be a macho man%Pop%1982%Bad%Michael Jackson
2024/04/02%As I walk through the valley of the shadow of death\nI take a look at my life and realize there’s nothin’ left%Rap%1995%Gangsta’s Paradise%Coolio ft. L.V.
2024/04/03%Jumped in the cab, here I am for the first time\nLook to my right, and I see the Hollywood sign%Pop%2009%Party in the U.S.A.%Miley Cyrus
2024/04/04%With the lights out, it’s less dangerous\nHere we are now, entertain us%Grunge%1997%Smells Like Teen Spirit%Nirvana
2024/04/05%But February made me shiver\nWith every paper I’d deliver\nBad news on the doorstep\nI couldn’t take one more step%Folk%1971%American Pie%Don McLean
2024/04/08%Clap along if you feel like a room without a roof\nClap along if you feel like happiness is the truth%Pop%2013%Happy%Pharrell Williams
2024/04/09%Ooh, my little pretty one, pretty one\nWhen you gonna give me some time?%Rock%1979%My Sharona%the Knack
2024/04/10%I’ve never seen a diamond in the flesh\nI cut my teeth on wedding rings in the movies%Alt/Pop%2013%Royals%Lorde
2024/04/11%You are my fire\nMy one desire\nBelieve when I say%Pop%1999%I Want it that Way%The Backstreet Boys
2024/04/12%I saw him dancin’ there by the record machine\nI knew he must’ve been about seventeen%Rock%1981%I Love Rock ‘N Roll%Joan Jett & the Blackhearts
2024/04/15%I made it through the wilderness\nSomehow I made it through\nDidn’t know how lost I was until I found you%Pop%1984%Like a Virgin%Madonna
2024/04/16%I’m the kind of guy who laughs at a funeral\nCan’t understand what I mean? Well, you soon will%Pop%1998%One Week%Barenaked Ladies
2024/04/17%Someone left the cake out in the rain\nI don’t think I can take it\n‘Cause it took so long to bake it \nAnd I’ll never have that recipe again%Orchestral Pop%1968%MacArthur Park%Richard Harris
2024/04/18%My mama told me when I was young\n‘We are all born superstars’%Dance Pop%2011%Born this Way%Lady Gaga
2024/04/19%Are you ready? Hey! \nAre you ready for this?\nAre you hanging on the edge of your seat?%Disco/Rock%1980%Another One Bites the Dust%Queen
2024/04/22%You can tell your ma I moved to Arkansas\nYou can tell your dog to bite my leg\nOr tell your brother Cliff whose fist can tell my lip\nHe never really liked me anyway%Country%1992%Achy Breaky Heart%Billy Ray Cyrus
2024/04/23%First things first, I’m the realest\nDrop this and let the whole world feel it%Pop Rap%2014%Fancy%Iggy Azalea ft. Charli XCX
2024/04/24%There’s a little black spot on the sun today\nIt’s the same old thing as yesterday%Pop%1983%King of Pain%The Police
2024/04/25%My my my my music hits me so hard\nMakes me say, ‘Oh, my Lord\nThank you for blessing me\nWith a mind to rhyme and two hyped feet’%Rap%1990%U Can’t Touch This%MC Hammer
2024/04/26%And you fall and you crawl and you break \nAnd you take what you get and you turn it into\nHonesty and promise me, I’m never gonna find you fake it,\nNo, no, no%Pop Rock%2002%Complicated%Avril Lavigne
2024/04/29%First time was a great time\nSecond time was a blast\nThird time I fell in love\nNow I hope it lasts%Pop%1988%The Right Stuff%New Kids on the Block
2024/04/30%They see me rollin’\nThey hatin’%Rap%2005%Ridin’%Chamillionare ft. Krayzie Bone
2024/05/01%I am the son and the heir\nOf a shyness that is criminally vulgar\nI am the son and heir\nOf nothing in particular%Alternative%1984%How Soon is Now?%The Smiths
2024/05/02%We fired our guns and the British kept a’comin’\nThere wasn’t as many as there was a while ago\nWe fired once more and they began to runnin’\nOn down the Mississippi to the Gulf of Mexico%Country%1959%The Battle of New Orleans%Johnny Horton
2024/05/03%Now I know ‘Spanish Harlem’ are not just pretty words to say\nI thought I knew\nBut now I know that rose trees never grow in New York City%Pop/Rock%1972%Mona Lisas and Mad Hatters%Elton John
2024/05/06%Breathe in for luck, breathe in so deep\nThis air is blessed, you share with me%Alt/Indie%2001%Hands Down%Dashboard Confessional
2024/05/07%Our hearts were ringing\nIn the key that our souls were singing\nAs we dance in the night, remember\nHow the stars stole the night away%Disco/Rock%1978%September%Earth, Wind & Fire
2024/05/08%Oh, I see her face everywhere I go\nOn the street and even at the picture show%Soul%1971%Have You Seen Her?%The Chi-Lites
2024/05/09%Yes, he would give his heart gladly\nBut each day when she walks to the sea\nShe looks straight ahead not at he%Jazz/Bossa Nova%1962%The Girl from Ipanema%Stan Goetz, João Gilberto, Astrud Gilberto
2024/05/10%Now I’m falling asleep and she’s calling a cab\nWhile he’s having a smoke and she’s taking a drag%Alt/Rock%2004%Mr. Brightside %The Killers
2024/05/13%Red lights, green lights, stop ‘n go jive\nHeadlines, deadlines, jammin’ your mind\nYou been stealin’ shots from the side\nLet your feelin’ go for a ride%Rock%1981%Lonely is the Night%Billy Squier
2024/05/14%I’m so tired of playing\nPlaying with this bow and arrow\nGonna give my heart away\nLeave it to the other girls to play%Trip Hop%1994%GloryBox%Portishead
2024/05/15%That may be all I need \nIn darkness, she is all I see\nCome and rest your bones with me%Jazz Pop%2004%Sunday Morning%Maroon 5
2024/05/16%I have no need of friendship\nFriendship causes pain\nIt’s laughter and it’s loving I disdain%Folk Rock%1966%I Am a Rock%Simon & Garfunkel
2024/05/17%I see ya under the midnight\nAll shackles and bows\nHigh shoes with the cleats a-clicking\nA temperamental glow%Pop Rock%1984%Magic%The Cars
2024/05/20%But now these days are gone, I’m not so self-assured\nNow I find I’ve changed my mind\nAnd opened up the doors%Folk Rock%1965%Help!%The Beatles
2024/05/21%What you put in\nThat you take out\nPay your dues\nAnd don't have the blues%Acid Rock%1970%This is My Body%Creepy John Thomas
2024/05/22%Another turning point, a fork stuck in the road\nTime grabs you by the wrist, directs you where to go%Alternative Rock%1997%Good Riddance (Time of Your Life)%Green Day
2024/05/23%One man caught on a barbed wire fence\nOne man, he resist\nOne man washed on an empty beach\nOne man betrayed with a kiss%Rock%1984%Pride (In the Name of Love)%U2
2024/05/24%Texas is hot, I can be cold\nGrandma cried when I pierced my nose%Country%2018%Slow Burn%Kacey Musgraves
2024/05/28%Hearts go astray, leaving hurt when they go\nI went away just when you needed me most%Soul%1974%Everlasting Love%Carl Carlton
2024/05/29%Watch me make ‘em bow\nOne by, one by one\nOne by, one by one%Electropop%2019%you should see me in a crown%Billie Eilish
2024/05/30%At first I was afraid, I was petrified\nKept thinking I could never live without you by my side%Disco%1978%I Will Survive%Gloria Gaynor
2024/05/31%Trying to catch your heart is like trying to catch a star\nSo many people love you, baby,\nThat must be what you are%Pop%1988%Waiting for a Star to Fall%Boy Meets Girl
2024/06/03%It's a long day livin' in Reseda\nThere's a freeway runnin' through the yard\nAnd I'm a bad boy 'cause I don't even miss her\nI'm a bad boy for breakin' her heart%Rock%1989%Free Fallin’%Tom Petty
2024/06/04%And if you close your eyes\nDoes it almost feel like nothing changed at all?\nAnd if you close your eyes\nDoes it almost feel like you’ve been here before?%Pop Rock%2013%Pompeii%Bastille
2024/06/05%Some people claim that there's a woman to blame\nBut I know, it's nobody's fault%Soft Rock%1977%Margaritaville%Jimmy Buffett
2024/06/06%L.A. is a great big freeway\nPut a hundred down and buy a car\nIn a week, maybe two, they’ll make you a star%R&B%1968%Do You Know the Way to San Jose?%Dionne Warwick
2024/06/07%Sometimes I feel like I don’t have a partner\nSometimes I feel like my only friend\nIs the city I live in, the city of angels\nLonely as I am, together we cry%Rock%1991%Under the Bridge%The Red Hot Chili Peppers
2024/06/10%Buying bread from a man in Brussels\nHe was six-foot-four and full of muscle\nI said, ‘Do you speak my language?’\nHe just smiled and gave me a Vegemite sandwich%Pop Rock%1981%Down Under%Men at Work
2024/06/11%Baby, lay on back and relax\nKick your pretty feet up on my dash\nNo need to go nowhere fast\nLet’s enjoy right here where we at%Country%2017%Meant to Be%Bebe Rexha ft. Florida Georgia Line
2024/06/12%A song of you \nComes as sweet and clear\nAs moonlight through the pines%Jazz%1960%Georgia on My Mind%Ray Charles
2024/06/13%Even old New York was once New Amsterdam\nWhy they changed it, I can’t say\nPeople just liked it better that way%Alternative%1990%Istanbul (Not Constantinople)%They Might Be Giants
2024/06/14%These streets will make you feel brand new\nBig lights will inspire you\nNow you’re in New York, New York, New York%Hip-Hop/Rap%2009%Empire State of Mind%Jay-Z ft. Alicia Keys
2024/06/17%Big wheels keep on turnin’\nCarry me home to see my kin\nSingin’ songs about the Southland%Rock%1974%Sweet Home Alabama%Lynyrd Skynyrd
2024/06/18%He got me feelin’ like oooh\nI knew it when I met him, I loved him when I left him\nGot me feelin’ like oooh\nAnd then I had to tell him, I had to go, oh-na-na-na-na-na%Pop%2018%Havana%Camila Cabello
2024/06/19%I know that I must do what’s right\nAs sure as Kilimanjaro rises like Olympus above the Serengeti%Soft Rock%1982%Africa%TOTO
2024/06/20%Put on my blue suede shoes \nAnd I boarded a plane\nTouched down in the land of the Delta blues \nIn the middle of the pouring rain%Soft Rock%1991%Walking in Memphis%Marc Cohn
2024/06/21%Oh, let the sun beat down upon my face\nAnd stars fill my dream\nI’m a traveler of both time and space\nTo be where I have been%Rock%1975%Kashmir%Led Zeppelin
2024/06/24%Oh, let the sun beat down upon my face\nAnd stars fill my dream\nI’m a traveler of both time and space\nTo be where I have been%Hip-Hop/Soul%1991%Motownphilly%Boyz II Men
2024/06/25%But for you, ooh, you, ooh, I’d leave it all\nBut for you, ooh, you, ooh, I’d leave it all\nGive me one good reason why I should never make a change\nBaby, if you hold me, then all of this will go away%Folk Rock%2014%Budapest%George Ezra
2024/06/26%My mother was a tailor \nShe sewed my new blue jeans\nMy father was a gamblin’ man\nDown in New Orleans%Blues Rock%1964%House of the Rising Sun%The Animals
2024/06/27%From Bissau to Palau, in the shade of Avalon\nFrom Fiji to Tyree and the Isles of Ebony\nFrom Peru to Cebu, hear the power of Babylon\nFrom Bali to Cali, far beneath the Coral Sea\nAnd speak my point of view, but it’s not sane\nIt’s not sane%New Age%1988%Orinoco Flow%Enya
2024/06/28%I looked out this morning and the sun was gone\nTurned on some music to start my day\nI lost myself in a familiar song\nI closed my eyes and I slipped away\nI want to talk like lovers do\nI want to dive into your ocean\nIs it raining with you?%Rock%1976%More than a Feeling%Boston
2024/07/01%All I can do is just pour some tea for two\nAnd speak my point of view, but it’s not sane\nIt’s not sane%Alt Rock%1993%No Rain%Blind Melon
2024/07/02%I want to walk in the open wind\nI want to talk like lovers do\nI want to dive into your ocean\nIs it raining with you?%New Wave%1984%Here Come the Rain Again%Eurythmics
2024/07/03%Thunder only happens when it’s rainin’\nPlayers only love you when they’re playin’%Rock%1977%Dreams%Fleetwood Mac
2024/07/05%It was my wedding day\n(It was our wedding day)\nWe were getting ready and there wasn’t a cloud in the sky\n(No clouds allowed in the sky)%Disney%2021%We Don’t Talk about Bruno%Encanto
2024/07/08%Johnny take a dive with your sister in the rain\nLet her talk about the things you can’t explain%Rock%1991%Mysterious Ways%U2
2024/07/09%Gone are the dark clouds that had me blind\nIt’s gonna be a bright (bright), bright (bright), sunshiny day%Reggae%1972%I Can See Clearly Now%Johnny Nash
2024/07/10%They got a alligator stew and a crawfish pie\nA Gulf storm blowin’ into town tonight\nLivin’ on the Delta’s quite a show\nThey got hurricane parties every time it blows%Country%1990%Down at the Twist and Shout%Mary Chapin Carpenter
2024/07/11%But that doesn’t mean my eyes will soon be turning red\nCryin’s not for me\n‘Cause I’m never gonna stop the rain by complaining\nBecause I’m free, nothing’s worryin’ me%Soft pop%1969%Raindrops Keep Fallin’ on my Head%Dean Martin and Burt Bacharach
2024/07/12%Kids were laughing in my classes\nWhile I was scheming for the masses\nWho do you think you are?\nDreamin’ ‘bout being a big star%Pop Rock%2017%Thunder%Imagine Dragons
2024/07/15%It’s like rain on your wedding day\nA free ride when you’ve already paid%Alt Rock%1994%Ironic%Alanis Morissette
2024/07/16%You and me were gabbin’ away\nDreamy conversation, sittin’ in the hay\nHoney, how long was I laughin’ in the rain with you?\n‘Cause I didn’t feel a drop ‘til the thunder brought us to%Folk%1966%You and Me and Rain on the Roof%The Lovin’ Spoonful
2024/07/17%I’ve seen sunny days that I thought would never end\nI’ve seen lonely times when I could not find a friend\nBut I always thought that I’d see you again%Soft Rock%1970%Fire and Rain%James Taylor
2024/07/18%Whatever you do\nDon’t put the blame on you%Pop%1989%Blame it on the Rain%Milli Vanilli
2024/07/19%I love to hear the thunder\nWatch the lightning when it lights up the skies\nYou know it makes me feel good%Folk%1980%I Love a Rainy Night%Eddie Rabbitt
2024/07/22%Oh, this rain it will continue\nThrough the morning as I’m listening\nTo the bells of the cathedral\nI am thinking of your voice%Pop%1987%Tom’s Diner%Suzanne Vega
2024/07/23%I was caught in the middle of a railroad track\nI looked ‘round and I knew there was no turning back%Hard Rock%1990%Thunderstruck%AC/DC
2024/07/24%I’ve walked and I crawled on six crooked highways\nI’ve stepped in the middle of seven sad forests\nI’ve been out in front of a dozen dead oceans\nI’ve been ten thousand miles in the mouth of a graveyard%Folk%1962%A Hard Rain’s A-Gonna Fall%Bob Dylan
2024/07/25%Well, the song came and went like the time that we spent\nHiding out from the rain under the carnival tent%Rock%1986%Mandolin Rain%Bruce Hornsby and the Range
2024/07/26%Someone told me long ago\nThere’s a calm before the storm\nI know, it’s been coming for some time%Rock%1970%Have You Ever Seen the Rain?%Creedence Clearwater Revival
2024/07/29%Let the stormy clouds chase everyone from the place\nCome on with the rain, I’ve a smile on my face%Showtunes%1952%Singin’ in the Rain%Gene Kelly
2024/07/30%When I look into your eyes\nI can see a love restrained\nBut darlin’ when I hold you\nDon’t you know I feel the same?%Hard Rock%1991%November Rain%Guns N’ Roses
2024/07/31%Sun is shinin’ in the sky\nThere ain’t a cloud in sight\nIt’s stopped rainin’, everybody’s in the play\nAnd don’t you know, it’s a beautiful new day, hey%Pop Rock%1977%Mr. Blue Sky%Electric Light Orchestra
